Year,Month,MonthDate,Route,Flights,Seat_Capacity,Seats_Occupied,Load_Factor
2025,2025-09,2025-09-01,417 DXB-LHE,23.0,4451.0,3227.0,0.725
2025,2025-09,2025-09-01,430 LHE-AUH,7.0,1442.0,1157.0,0.8024
2025,2025-09,2025-09-01,431 AUH-LHE,7.0,1442.0,828.0,0.5742
2025,2025-09,2025-09-01,432 LHE-AUH,7.0,1387.0,1158.0,0.8349
2025,2025-09,2025-09-01,433 AUH-LHE,7.0,1387.0,887.0,0.6395
2025,2025-09,2025-09-01,470 LHE-JED,27.0,4860.0,4449.0,0.9154
2025,2025-09,2025-09-01,4700 KHI-KHI,1.0,180.0,0.0,0.0
2025,2025-09,2025-09-01,471 JED-LHE,27.0,4860.0,4234.0,0.8712
2025,2025-09,2025-09-01,472 LHE-JED,3.0,540.0,483.0,0.8944
2025,2025-09,2025-09-01,473 JED-LHE,3.0,540.0,456.0,0.8444
2025,2025-09,2025-09-01,474 LHE-RUH,13.0,2540.0,2274.0,0.8953
2025,2025-09,2025-09-01,475 RUH-LHE,13.0,2540.0,2171.0,0.8547
2025,2025-09,2025-09-01,480 KDU-LHE,7.0,1260.0,904.0,0.7175
2025,2025-09,2025-09-01,481 LHE-KDU,7.0,1260.0,774.0,0.6143
2025,2025-09,2025-09-01,810 MUX-DXB,17.0,3024.0,2825.0,0.9342
2025,2025-09,2025-09-01,811 DXB-MUX,17.0,3024.0,2357.0,0.7794
2025,2025-09,2025-09-01,812 MUX-SHJ,13.0,2310.0,2084.0,0.9022
2025,2025-09,2025-09-01,813 SHJ-MUX,13.0,2310.0,1310.0,0.5671
2025,2025-09,2025-09-01,816 MUX-DXB,4.0,720.0,615.0,0.8542
2025,2025-09,2025-09-01,817 DXB-MUX,4.0,720.0,429.0,0.5958
2025,2025-09,2025-09-01,870 MUX-JED,30.0,5328.0,4792.0,0.8994
2025,2025-09,2025-09-01,871 JED-MUX,30.0,5334.0,4821.0,0.9038
2025,2025-09,2025-09-01,TOTALS,992.0,197850.0,159889.0,0.8081
2025,2025-10,2025-10-01,110 KHI-DXB,27.0,5764.0,4202.0,0.729
2025,2025-10,2025-10-01,111 DXB-KHI,27.0,5764.0,3079.0,0.5342
2025,2025-10,2025-10-01,170 KHI-JED,31.0,6628.0,6240.0,0.9415
2025,2025-10,2025-10-01,171 JED-KHI,31.0,6628.0,6188.0,0.9336
2025,2025-10,2025-10-01,200 KHI-ISB,30.0,6386.0,6029.0,0.9441
2025,2025-10,2025-10-01,201 ISB-KHI,31.0,6621.0,6056.0,0.9147
2025,2025-10,2025-10-01,204 KHI-ISB,1.0,235.0,65.0,0.2766
2025,2025-10,2025-10-01,205 ISB-KHI,5.0,1014.0,961.0,0.9477
2025,2025-10,2025-10-01,206 KHI-ISB,6.0,1226.0,1153.0,0.9405
2025,2025-10,2025-10-01,207 ISB-KHI,30.0,5797.0,5327.0,0.9189
2025,2025-10,2025-10-01,208 KHI-ISB,29.0,5591.0,5328.0,0.953
2025,2025-10,2025-10-01,210 ISB-DXB,26.0,6080.0,4866.0,0.8003
2025,2025-10,2025-10-01,211 DXB-ISB,27.0,6315.0,5412.0,0.857
2025,2025-10,2025-10-01,212 ISB-SHJ,11.0,2509.0,1998.0,0.7963
2025,2025-10,2025-10-01,213 SHJ-ISB,11.0,2509.0,1729.0,0.6891
2025,2025-10,2025-10-01,216 ISB-DXB,28.0,6065.0,5263.0,0.8678
2025,2025-10,2025-10-01,217 DXB-ISB,28.0,6065.0,4913.0,0.8101
2025,2025-10,2025-10-01,218 ISB-DXB,2.0,470.0,411.0,0.8745
2025,2025-10,2025-10-01,219 DXB-ISB,1.0,235.0,198.0,0.8426
2025,2025-10,2025-10-01,230 ISB-AUH,17.0,3845.0,2945.0,0.7659
2025,2025-10,2025-10-01,231 AUH-ISB,17.0,3845.0,3269.0,0.8502
2025,2025-10,2025-10-01,251 ISB-KDU,17.0,2982.0,2203.0,0.7388
2025,2025-10,2025-10-01,252 KDU-ISB,17.0,2982.0,2464.0,0.8263
2025,2025-10,2025-10-01,270 ISB-JED,28.0,4978.0,4869.0,0.9781
2025,2025-10,2025-10-01,271 JED-ISB,28.0,4972.0,4659.0,0.937
2025,2025-10,2025-10-01,272 ISB-JED,3.0,534.0,516.0,0.9663
2025,2025-10,2025-10-01,273 JED-ISB,3.0,534.0,516.0,0.9663
2025,2025-10,2025-10-01,274 ISB-RUH,26.0,5333.0,4756.0,0.8918
2025,2025-10,2025-10-01,275 RUH-ISB,25.0,5113.0,4500.0,0.8801
2025,2025-10,2025-10-01,276 ISB-RUH,2.0,440.0,412.0,0.9364
2025,2025-10,2025-10-01,277 RUH-ISB,2.0,440.0,427.0,0.9705
2025,2025-10,2025-10-01,278 ISB-RUH,2.0,409.0,344.0,0.8411
2025,2025-10,2025-10-01,279 RUH-ISB,3.0,644.0,515.0,0.7997
2025,2025-10,2025-10-01,401 LHE-KHI,31.0,6380.0,5649.0,0.8854
2025,2025-10,2025-10-01,402 KHI-LHE,31.0,6380.0,5838.0,0.915
2025,2025-10,2025-10-01,403 LHE-KHI,6.0,1200.0,961.0,0.8008
2025,2025-10,2025-10-01,404 KHI-LHE,6.0,1200.0,872.0,0.7267
2025,2025-10,2025-10-01,405 LHE-KHI,31.0,5948.0,5347.0,0.899
2025,2025-10,2025-10-01,406 KHI-LHE,31.0,5956.0,5479.0,0.9199
2025,2025-10,2025-10-01,408 KHI-LHE,1.0,212.0,72.0,0.3396
2025,2025-10,2025-10-01,410 LHE-DXB,31.0,6012.0,5029.0,0.8365
2025,2025-10,2025-10-01,411 DXB-LHE,21.0,4092.0,3699.0,0.904
2025,2025-10,2025-10-01,412 LHE-SHJ,12.0,2504.0,1367.0,0.5459
2025,2025-10,2025-10-01,413 SHJ-LHE,12.0,2504.0,2041.0,0.8151
2025,2025-10,2025-10-01,416 LHE-DXB,17.0,3332.0,2441.0,0.7326
2025,2025-10,2025-10-01,417 DXB-LHE,27.0,5292.0,4964.0,0.938
2025,2025-10,2025-10-01,419 DXB-LHE,1.0,180.0,163.0,0.9056
2025,2025-10,2025-10-01,430 LHE-AUH,17.0,3556.0,2309.0,0.6493
2025,2025-10,2025-10-01,431 AUH-LHE,17.0,3556.0,3086.0,0.8678
2025,2025-10,2025-10-01,470 LHE-JED,28.0,5040.0,4861.0,0.9645
2025,2025-10,2025-10-01,471 JED-LHE,28.0,5040.0,4654.0,0.9234
2025,2025-10,2025-10-01,472 LHE-JED,3.0,540.0,535.0,0.9907
2025,2025-10,2025-10-01,473 JED-LHE,3.0,540.0,518.0,0.9593
2025,2025-10,2025-10-01,474 LHE-RUH,13.0,2620.0,2260.0,0.8626
2025,2025-10,2025-10-01,475 RUH-LHE,13.0,2620.0,2489.0,0.95
2025,2025-10,2025-10-01,480 KDU-LHE,9.0,1620.0,1261.0,0.7784
2025,2025-10,2025-10-01,481 LHE-KDU,9.0,1620.0,1122.0,0.6926
2025,2025-10,2025-10-01,702 ISB-KDU,2.0,354.0,246.0,0.6949
2025,2025-10,2025-10-01,703 KDU-ISB,2.0,354.0,350.0,0.9887
2025,2025-10,2025-10-01,810 MUX-DXB,20.0,3720.0,3230.0,0.8683
2025,2025-10,2025-10-01,811 DXB-MUX,20.0,3720.0,3579.0,0.9621
2025,2025-10,2025-10-01,812 MUX-SHJ,13.0,2340.0,1906.0,0.8145
2025,2025-10,2025-10-01,813 SHJ-MUX,13.0,2340.0,2218.0,0.9479
2025,2025-10,2025-10-01,816 MUX-DXB,10.0,1920.0,1448.0,0.7542
2025,2025-10,2025-10-01,817 DXB-MUX,10.0,1920.0,1753.0,0.913
2025,2025-10,2025-10-01,870 MUX-JED,28.0,5040.0,4881.0,0.9685
2025,2025-10,2025-10-01,871 JED-MUX,27.0,4860.0,4493.0,0.9245
2025,2025-10,2025-10-01,872 MUX-JED,3.0,540.0,525.0,0.9722
2025,2025-10,2025-10-01,873 JED-MUX,3.0,540.0,511.0,0.9463
2025,2025-10,2025-10-01,TOTALS,1121.0,224545.0,193970.0,0.8638
2025,2025-11,2025-11-01,110 KHI-DXB,26.0,5506.0,3847.0,0.6987
2025,2025-11,2025-11-01,111 DXB-KHI,26.0,5506.0,3986.0,0.7239
2025,2025-11,2025-11-01,170 KHI-JED,30.0,6400.0,5900.0,0.9219
2025,2025-11,2025-11-01,171 JED-KHI,30.0,6400.0,6009.0,0.9389
2025,2025-11,2025-11-01,200 KHI-ISB,30.0,6695.0,6209.0,0.9274
2025,2025-11,2025-11-01,201 ISB-KHI,30.0,6735.0,6224.0,0.9241
2025,2025-11,2025-11-01,205 ISB-KHI,24.0,5035.0,4644.0,0.9223
2025,2025-11,2025-11-01,206 KHI-ISB,24.0,5090.0,4517.0,0.8874
2025,2025-11,2025-11-01,207 ISB-KHI,29.0,5935.0,5395.0,0.909
2025,2025-11,2025-11-01,208 KHI-ISB,30.0,6115.0,5613.0,0.9179
2025,2025-11,2025-11-01,209 ISB-KHI,1.0,235.0,139.0,0.5915
2025,2025-11,2025-11-01,210 ISB-DXB,26.0,6110.0,5198.0,0.8507
2025,2025-11,2025-11-01,211 DXB-ISB,26.0,6110.0,5107.0,0.8358
2025,2025-11,2025-11-01,212 ISB-SHJ,11.0,2585.0,2367.0,0.9157
2025,2025-11,2025-11-01,213 SHJ-ISB,11.0,2585.0,1927.0,0.7455
2025,2025-11,2025-11-01,216 ISB-DXB,22.0,4840.0,4308.0,0.8901
2025,2025-11,2025-11-01,217 DXB-ISB,22.0,4840.0,4014.0,0.8293
2025,2025-11,2025-11-01,230 ISB-AUH,16.0,3745.0,3084.0,0.8235
2025,2025-11,2025-11-01,231 AUH-ISB,16.0,3745.0,2991.0,0.7987
2025,2025-11,2025-11-01,270 ISB-JED,17.0,3060.0,2993.0,0.9781
2025,2025-11,2025-11-01,271 JED-ISB,17.0,3060.0,2999.0,0.9801
2025,2025-11,2025-11-01,272 ISB-JED,13.0,2340.0,2311.0,0.9876
2025,2025-11,2025-11-01,273 JED-ISB,13.0,2340.0,2290.0,0.9786
2025,2025-11,2025-11-01,274 ISB-RUH,17.0,3555.0,3349.0,0.9421
2025,2025-11,2025-11-01,275 RUH-ISB,17.0,3595.0,3413.0,0.9494
2025,2025-11,2025-11-01,276 ISB-RUH,13.0,2700.0,2561.0,0.9485
2025,2025-11,2025-11-01,277 RUH-ISB,13.0,2700.0,2591.0,0.9596
2025,2025-11,2025-11-01,278 ISB-DMM,2.0,470.0,423.0,0.9
2025,2025-11,2025-11-01,279 DMM-ISB,2.0,470.0,304.0,0.6468
2025,2025-11,2025-11-01,401 LHE-KHI,30.0,6237.0,5849.0,0.9378
2025,2025-11,2025-11-01,402 KHI-LHE,30.0,6309.0,5880.0,0.932
2025,2025-11,2025-11-01,403 LHE-KHI,28.0,5308.0,4612.0,0.8689
2025,2025-11,2025-11-01,404 KHI-LHE,28.0,5262.0,4695.0,0.8922
2025,2025-11,2025-11-01,405 LHE-KHI,30.0,6018.0,5378.0,0.8937
2025,2025-11,2025-11-01,406 KHI-LHE,30.0,5978.0,5529.0,0.9249
2025,2025-11,2025-11-01,410 LHE-DXB,27.0,5672.0,4121.0,0.7266
2025,2025-11,2025-11-01,411 DXB-LHE,27.0,5678.0,5355.0,0.9431
2025,2025-11,2025-11-01,412 LHE-SHJ,12.0,2592.0,1821.0,0.7025
2025,2025-11,2025-11-01,413 SHJ-LHE,12.0,2592.0,2435.0,0.9394
2025,2025-11,2025-11-01,416 LHE-DXB,16.0,3072.0,2568.0,0.8359
2025,2025-11,2025-11-01,417 DXB-LHE,16.0,3072.0,2903.0,0.945
2025,2025-11,2025-11-01,430 LHE-AUH,12.0,2424.0,1970.0,0.8127
2025,2025-11,2025-11-01,431 AUH-LHE,12.0,2424.0,2254.0,0.9299
2025,2025-11,2025-11-01,470 LHE-JED,17.0,3060.0,2973.0,0.9716
2025,2025-11,2025-11-01,471 JED-LHE,17.0,3060.0,2991.0,0.9775
2025,2025-11,2025-11-01,472 LHE-JED,13.0,2340.0,2275.0,0.9722
2025,2025-11,2025-11-01,473 JED-LHE,13.0,2340.0,2291.0,0.9791
2025,2025-11,2025-11-01,474 LHE-RUH,13.0,2374.0,2218.0,0.9343
2025,2025-11,2025-11-01,475 RUH-LHE,13.0,2374.0,2300.0,0.9688
2025,2025-11,2025-11-01,702 ISB-KDU,13.0,2340.0,1322.0,0.565
2025,2025-11,2025-11-01,703 KDU-ISB,13.0,2340.0,2014.0,0.8607
2025,2025-11,2025-11-01,810 MUX-DXB,28.0,5858.0,4163.0,0.7107
2025,2025-11,2025-11-01,811 DXB-MUX,28.0,5852.0,5696.0,0.9733
2025,2025-11,2025-11-01,812 MUX-SHJ,22.0,3924.0,2594.0,0.6611
2025,2025-11,2025-11-01,813 SHJ-MUX,22.0,3924.0,3785.0,0.9646
2025,2025-11,2025-11-01,870 MUX-JED,17.0,3030.0,2945.0,0.9719
2025,2025-11,2025-11-01,871 JED-MUX,17.0,3036.0,2987.0,0.9839
2025,2025-11,2025-11-01,872 MUX-JED,13.0,2328.0,2256.0,0.9691
2025,2025-11,2025-11-01,873 JED-MUX,13.0,2328.0,2292.0,0.9845
2025,2025-11,2025-11-01,TOTALS,1136.0,231648.0,205185.0,0.8858
2026,2026-01,2026-01-01,110 KHI-DXB,29.0,6180.0,5990.0,0.9693
2026,2026-01,2026-01-01,111 DXB-KHI,29.0,6180.0,3641.0,0.5892
2026,2026-01,2026-01-01,170 KHI-JED,30.0,6384.0,5773.0,0.9043
2026,2026-01,2026-01-01,171 JED-KHI,30.0,6384.0,5184.0,0.812
2026,2026-01,2026-01-01,200 KHI-ISB,27.0,5793.0,5548.0,0.9577
2026,2026-01,2026-01-01,201 ISB-KHI,28.0,6013.0,5654.0,0.9403
2026,2026-01,2026-01-01,205 ISB-KHI,19.0,3770.0,3529.0,0.9361
2026,2026-01,2026-01-01,206 KHI-ISB,19.0,3770.0,3592.0,0.9528
2026,2026-01,2026-01-01,207 ISB-KHI,29.0,6145.0,5671.0,0.9229
2026,2026-01,2026-01-01,208 KHI-ISB,29.0,6145.0,5761.0,0.9375
2026,2026-01,2026-01-01,210 ISB-DXB,30.0,7020.0,6726.0,0.9581
2026,2026-01,2026-01-01,211 DXB-ISB,30.0,7020.0,5222.0,0.7439
2026,2026-01,2026-01-01,212 ISB-SHJ,11.0,2524.0,2405.0,0.9529
2026,2026-01,2026-01-01,213 SHJ-ISB,11.0,2524.0,1307.0,0.5178
2026,2026-01,2026-01-01,216 ISB-DXB,21.0,4312.0,4068.0,0.9434
2026,2026-01,2026-01-01,217 DXB-ISB,21.0,4312.0,2984.0,0.692
2026,2026-01,2026-01-01,230 ISB-AUH,15.0,3525.0,3376.0,0.9577
2026,2026-01,2026-01-01,231 AUH-ISB,15.0,3525.0,1784.0,0.5061
2026,2026-01,2026-01-01,270 ISB-JED,17.0,3042.0,2823.0,0.928
2026,2026-01,2026-01-01,271 JED-ISB,18.0,3222.0,3131.0,0.9718
2026,2026-01,2026-01-01,272 ISB-JED,14.0,2508.0,2337.0,0.9318
2026,2026-01,2026-01-01,273 JED-ISB,13.0,2328.0,2263.0,0.9721
2026,2026-01,2026-01-01,274 ISB-RUH,17.0,3232.0,3034.0,0.9387
2026,2026-01,2026-01-01,275 RUH-ISB,18.0,3412.0,3223.0,0.9446
2026,2026-01,2026-01-01,276 ISB-RUH,14.0,2710.0,2581.0,0.9524
2026,2026-01,2026-01-01,277 RUH-ISB,13.0,2536.0,2364.0,0.9322
2026,2026-01,2026-01-01,278 ISB-DMM,10.0,2335.0,2224.0,0.9525
2026,2026-01,2026-01-01,279 DMM-ISB,10.0,2335.0,1555.0,0.666
2026,2026-01,2026-01-01,401 LHE-KHI,25.0,5436.0,5096.0,0.9375
2026,2026-01,2026-01-01,402 KHI-LHE,27.0,5836.0,5585.0,0.957
2026,2026-01,2026-01-01,403 LHE-KHI,22.0,4224.0,3826.0,0.9058
2026,2026-01,2026-01-01,404 KHI-LHE,23.0,4444.0,3893.0,0.876
2026,2026-01,2026-01-01,405 LHE-KHI,27.0,5700.0,5308.0,0.9312
2026,2026-01,2026-01-01,406 KHI-LHE,26.0,5520.0,5016.0,0.9087
2026,2026-01,2026-01-01,407 LHE-KHI,1.0,220.0,212.0,0.9636
2026,2026-01,2026-01-01,410 LHE-DXB,29.0,6300.0,6079.0,0.9649
2026,2026-01,2026-01-01,411 DXB-LHE,30.0,6520.0,5573.0,0.8548
2026,2026-01,2026-01-01,412 LHE-SHJ,16.0,3472.0,3394.0,0.9775
2026,2026-01,2026-01-01,413 SHJ-LHE,15.0,3252.0,2567.0,0.7894
2026,2026-01,2026-01-01,416 LHE-DXB,17.0,3100.0,3024.0,0.9755
2026,2026-01,2026-01-01,417 DXB-LHE,17.0,3100.0,2311.0,0.7455
2026,2026-01,2026-01-01,418 LHE-DXB,1.0,220.0,192.0,0.8727
2026,2026-01,2026-01-01,430 LHE-AUH,16.0,3200.0,2988.0,0.9338
2026,2026-01,2026-01-01,431 AUH-LHE,16.0,3200.0,2328.0,0.7275
2026,2026-01,2026-01-01,470 LHE-JED,16.0,2880.0,2602.0,0.9035
2026,2026-01,2026-01-01,471 JED-LHE,16.0,2880.0,2739.0,0.951
2026,2026-01,2026-01-01,472 LHE-JED,14.0,2520.0,2325.0,0.9226
2026,2026-01,2026-01-01,473 JED-LHE,13.0,2340.0,2221.0,0.9491
2026,2026-01,2026-01-01,474 LHE-RUH,14.0,2600.0,2489.0,0.9573
2026,2026-01,2026-01-01,475 RUH-LHE,14.0,2600.0,2447.0,0.9412
2026,2026-01,2026-01-01,702 ISB-KDU,10.0,1770.0,1239.0,0.7
2026,2026-01,2026-01-01,703 KDU-ISB,10.0,1770.0,1364.0,0.7706
2026,2026-01,2026-01-01,810 MUX-DXB,30.0,6440.0,6008.0,0.9329
2026,2026-01,2026-01-01,811 DXB-MUX,30.0,6440.0,5892.0,0.9149
2026,2026-01,2026-01-01,812 MUX-SHJ,18.0,3198.0,3038.0,0.95
2026,2026-01,2026-01-01,813 SHJ-MUX,18.0,3198.0,2781.0,0.8696
2026,2026-01,2026-01-01,8133 ISB-MUX,1.0,180.0,0.0,0.0
2026,2026-01,2026-01-01,870 MUX-JED,17.0,3030.0,2825.0,0.9323
2026,2026-01,2026-01-01,871 JED-MUX,18.0,3204.0,2996.0,0.9351
2026,2026-01,2026-01-01,872 MUX-JED,14.0,2496.0,2311.0,0.9259
2026,2026-01,2026-01-01,873 JED-MUX,13.0,2316.0,2100.0,0.9067
2026,2026-01,2026-01-01,TOTALS,1141.0,232792.0,206519.0,0.8871
2026,2026-02,2026-02-01,110 KHI-DXB,24.0,5112.0,4653.0,0.9102
2026,2026-02,2026-02-01,111 DXB-KHI,24.0,5112.0,2248.0,0.4397
2026,2026-02,2026-02-01,170 KHI-JED,25.0,5332.0,5018.0,0.9411
2026,2026-02,2026-02-01,171 JED-KHI,25.0,5332.0,4196.0,0.7869
2026,2026-02,2026-02-01,200 KHI-ISB,20.0,4264.0,3985.0,0.9346
2026,2026-02,2026-02-01,201 ISB-KHI,20.0,4264.0,3512.0,0.8236
2026,2026-02,2026-02-01,205 ISB-KHI,24.0,4811.0,4114.0,0.8551
2026,2026-02,2026-02-01,206 KHI-ISB,24.0,4863.0,4286.0,0.8813
2026,2026-02,2026-02-01,207 ISB-KHI,20.0,4178.0,3862.0,0.9244
2026,2026-02,2026-02-01,208 KHI-ISB,20.0,4132.0,3746.0,0.9066
2026,2026-02,2026-02-01,210 ISB-DXB,25.0,5820.0,5097.0,0.8758
2026,2026-02,2026-02-01,211 DXB-ISB,25.0,5820.0,3978.0,0.6835
2026,2026-02,2026-02-01,212 ISB-SHJ,10.0,2350.0,2195.0,0.934
2026,2026-02,2026-02-01,213 SHJ-ISB,10.0,2350.0,1243.0,0.5289
2026,2026-02,2026-02-01,216 ISB-DXB,17.0,3769.0,3458.0,0.9175
2026,2026-02,2026-02-01,2166 ISB-ISB,1.0,180.0,0.0,0.0
2026,2026-02,2026-02-01,217 DXB-ISB,17.0,3769.0,2143.0,0.5686
2026,2026-02,2026-02-01,230 ISB-AUH,13.0,3055.0,2725.0,0.892
2026,2026-02,2026-02-01,231 AUH-ISB,13.0,3055.0,1480.0,0.4845
2026,2026-02,2026-02-01,270 ISB-JED,16.0,2874.0,2561.0,0.8911
2026,2026-02,2026-02-01,271 JED-ISB,16.0,2874.0,2595.0,0.9029
2026,2026-02,2026-02-01,272 ISB-JED,12.0,2148.0,1988.0,0.9255
2026,2026-02,2026-02-01,273 JED-ISB,12.0,2148.0,1986.0,0.9246
2026,2026-02,2026-02-01,274 ISB-RUH,16.0,3041.0,2811.0,0.9244
2026,2026-02,2026-02-01,275 RUH-ISB,16.0,3041.0,2800.0,0.9207
2026,2026-02,2026-02-01,276 ISB-RUH,12.0,2213.0,2037.0,0.9205
2026,2026-02,2026-02-01,277 RUH-ISB,12.0,2207.0,2094.0,0.9488
2026,2026-02,2026-02-01,278 ISB-DMM,7.0,1645.0,1345.0,0.8176
2026,2026-02,2026-02-01,2788 ISB-ISB,1.0,235.0,0.0,0.0
2026,2026-02,2026-02-01,279 DMM-ISB,7.0,1645.0,1077.0,0.6547
2026,2026-02,2026-02-01,401 LHE-KHI,19.0,4020.0,3728.0,0.9274
2026,2026-02,2026-02-01,402 KHI-LHE,19.0,4006.0,3528.0,0.8807
2026,2026-02,2026-02-01,403 LHE-KHI,26.0,5376.0,4590.0,0.8538
2026,2026-02,2026-02-01,404 KHI-LHE,24.0,4924.0,3756.0,0.7628
2026,2026-02,2026-02-01,405 LHE-KHI,18.0,3780.0,3100.0,0.8201
2026,2026-02,2026-02-01,406 KHI-LHE,18.0,3840.0,3171.0,0.8258
2026,2026-02,2026-02-01,408 KHI-LHE,2.0,400.0,191.0,0.4775
2026,2026-02,2026-02-01,410 LHE-DXB,26.0,5594.0,5084.0,0.9088
2026,2026-02,2026-02-01,411 DXB-LHE,25.0,5412.0,3672.0,0.6785
2026,2026-02,2026-02-01,412 LHE-SHJ,14.0,3072.0,2885.0,0.9391
2026,2026-02,2026-02-01,413 SHJ-LHE,15.0,3292.0,1684.0,0.5115
2026,2026-02,2026-02-01,416 LHE-DXB,15.0,2900.0,2744.0,0.9462
2026,2026-02,2026-02-01,417 DXB-LHE,15.0,2900.0,1683.0,0.5803
2026,2026-02,2026-02-01,418 LHE-DXB,1.0,212.0,206.0,0.9717
2026,2026-02,2026-02-01,419 DXB-LHE,1.0,180.0,44.0,0.2444
2026,2026-02,2026-02-01,430 LHE-AUH,11.0,2340.0,2196.0,0.9385
2026,2026-02,2026-02-01,431 AUH-LHE,11.0,2340.0,1287.0,0.55
2026,2026-02,2026-02-01,470 LHE-JED,16.0,2868.0,2681.0,0.9348
2026,2026-02,2026-02-01,471 JED-LHE,16.0,2868.0,2308.0,0.8047
2026,2026-02,2026-02-01,472 LHE-JED,12.0,2160.0,2019.0,0.9347
2026,2026-02,2026-02-01,473 JED-LHE,12.0,2160.0,1784.0,0.8259
2026,2026-02,2026-02-01,474 LHE-RUH,12.0,2560.0,2336.0,0.9125
2026,2026-02,2026-02-01,475 RUH-LHE,12.0,2560.0,1867.0,0.7293
2026,2026-02,2026-02-01,702 ISB-KDU,13.0,2298.0,2196.0,0.9556
2026,2026-02,2026-02-01,703 KDU-ISB,13.0,2298.0,987.0,0.4295
2026,2026-02,2026-02-01,810 MUX-DXB,25.0,5452.0,5231.0,0.9595
2026,2026-02,2026-02-01,8100 MUX-MUX,1.0,220.0,0.0,0.0
2026,2026-02,2026-02-01,811 DXB-MUX,27.0,5846.0,3808.0,0.6514
2026,2026-02,2026-02-01,812 MUX-SHJ,17.0,3214.0,2970.0,0.9241
2026,2026-02,2026-02-01,8122 KHI-MUX,1.0,174.0,0.0,0.0
2026,2026-02,2026-02-01,8122 MUX-KHI,1.0,174.0,0.0,0.0
2026,2026-02,2026-02-01,813 SHJ-MUX,17.0,3214.0,1430.0,0.4449
2026,2026-02,2026-02-01,816 MUX-DXB,1.0,180.0,180.0,1.0
2026,2026-02,2026-02-01,870 MUX-JED,16.0,2988.0,2778.0,0.9297
2026,2026-02,2026-02-01,871 JED-MUX,16.0,2988.0,2398.0,0.8025
2026,2026-02,2026-02-01,872 MUX-JED,12.0,2262.0,2120.0,0.9372
2026,2026-02,2026-02-01,873 JED-MUX,12.0,2268.0,1843.0,0.8126
2026,2026-02,2026-02-01,TOTALS,996.0,204979.0,165718.0,0.8085
2026,2026-03,2026-03-01,110 KHI-DXB,2.0,424.0,116.0,0.2736
2026,2026-03,2026-03-01,111 DXB-KHI,2.0,424.0,397.0,0.9363
2026,2026-03,2026-03-01,170 KHI-JED,28.0,5960.0,5684.0,0.9537
2026,2026-03,2026-03-01,171 JED-KHI,28.0,5960.0,5851.0,0.9817
2026,2026-03,2026-03-01,172 KHI-JED,8.0,1696.0,1075.0,0.6338
2026,2026-03,2026-03-01,173 JED-KHI,8.0,1696.0,1671.0,0.9853
2026,2026-03,2026-03-01,174 KHI-JED,1.0,212.0,167.0,0.7877
2026,2026-03,2026-03-01,175 JED-KHI,1.0,212.0,207.0,0.9764
2026,2026-03,2026-03-01,200 KHI-ISB,12.0,2320.0,2261.0,0.9746
2026,2026-03,2026-03-01,201 ISB-KHI,12.0,2360.0,1671.0,0.7081
2026,2026-03,2026-03-01,205 ISB-KHI,12.0,2378.0,1539.0,0.6472
2026,2026-03,2026-03-01,206 KHI-ISB,12.0,2332.0,1941.0,0.8323
2026,2026-03,2026-03-01,207 ISB-KHI,17.0,3270.0,2409.0,0.7367
2026,2026-03,2026-03-01,208 KHI-ISB,19.0,3750.0,3553.0,0.9475
2026,2026-03,2026-03-01,212 ISB-SHJ,8.0,1820.0,1446.0,0.7945
2026,2026-03,2026-03-01,213 SHJ-ISB,8.0,1820.0,1734.0,0.9527
2026,2026-03,2026-03-01,216 ISB-DXB,13.0,2870.0,2300.0,0.8014
2026,2026-03,2026-03-01,217 DXB-ISB,13.0,2870.0,2711.0,0.9446
2026,2026-03,2026-03-01,230 ISB-AUH,6.0,1334.0,994.0,0.7451
2026,2026-03,2026-03-01,231 AUH-ISB,6.0,1334.0,1193.0,0.8943
2026,2026-03,2026-03-01,270 ISB-JED,16.0,2880.0,2475.0,0.8594
2026,2026-03,2026-03-01,271 JED-ISB,16.0,2880.0,2830.0,0.9826
2026,2026-03,2026-03-01,272 ISB-JED,15.0,2740.0,2385.0,0.8704
2026,2026-03,2026-03-01,273 JED-ISB,15.0,2740.0,2629.0,0.9595
2026,2026-03,2026-03-01,274 ISB-RUH,17.0,3098.0,2728.0,0.8806
2026,2026-03,2026-03-01,275 RUH-ISB,16.0,2924.0,2871.0,0.9819
2026,2026-03,2026-03-01,276 ISB-RUH,12.0,2296.0,1986.0,0.865
2026,2026-03,2026-03-01,277 RUH-ISB,13.0,2476.0,2402.0,0.9701
2026,2026-03,2026-03-01,278 ISB-DMM,5.0,1130.0,744.0,0.6584
2026,2026-03,2026-03-01,279 DMM-ISB,5.0,1130.0,1022.0,0.9044
2026,2026-03,2026-03-01,280 ISB-RUH,2.0,455.0,310.0,0.6813
2026,2026-03,2026-03-01,281 RUH-ISB,2.0,455.0,450.0,0.989
2026,2026-03,2026-03-01,282 ISB-JED,3.0,660.0,345.0,0.5227
2026,2026-03,2026-03-01,283 JED-ISB,3.0,660.0,564.0,0.8545
2026,2026-03,2026-03-01,284 ISB-RUH,4.0,885.0,608.0,0.687
2026,2026-03,2026-03-01,285 RUH-ISB,4.0,885.0,787.0,0.8893
2026,2026-03,2026-03-01,286 ISB-RUH,2.0,470.0,267.0,0.5681
2026,2026-03,2026-03-01,287 RUH-ISB,2.0,470.0,425.0,0.9043
